dataset,series_id,spectral_entropy,cv,seasonal_autocorr,trend_strength,history_length
m4,D552,0.37059,0.374832,0.989541,0.273472,4196
m4,D553,0.376574,0.384566,0.987902,0.168722,4196
m4,D554,0.339369,0.358716,0.988314,0.07314,4196
m4,D555,0.078139,0.144678,0.988515,0.82057,1331
m4,D556,0.121113,0.187664,0.99317,0.894366,1330
m4,D557,0.200581,0.253501,0.984597,0.067452,2938
m4,D558,0.283403,0.329418,0.990318,0.025286,2940
m4,D559,0.21574,0.260889,0.988623,0.375616,2940
m4,D56,1.626393,1.722756,0.98181,0.542556,956
m4,D560,0.30135,0.344812,0.990251,0.029652,2940
m4,D561,0.184542,0.236099,0.97362,0.12963,2938
m4,D562,0.2397,0.278267,0.990132,0.447333,2940
m4,D563,0.151578,0.212863,0.9818,0.069412,2940
m4,D564,0.200982,0.265247,0.982861,0.207924,2940
m4,D565,0.218461,0.27877,0.982676,0.43852,2940
m4,D566,0.196075,0.265108,0.989176,0.000276,2940
m4,D567,0.223869,0.283437,0.991228,0.159505,2940
m4,D568,0.23959,0.294894,0.992028,0.227968,2940
m4,D569,0.225673,0.292968,0.992399,0.107995,2940
m4,D57,0.012321,0.051249,0.944526,0.899657,219
m4,D570,0.21508,0.28593,0.99187,0.056628,2940
m4,D571,0.167671,0.239775,0.985621,0.042801,2940
m4,D572,0.127101,0.215406,0.983266,0.615121,1186
m4,D573,0.102749,0.186308,0.979855,0.631487,1101
m4,D574,0.124608,0.213828,0.979774,0.531901,1101
m4,D575,0.070075,0.141582,0.963212,0.454811,1101
m4,D576,0.146212,0.237715,0.983042,0.592939,1101
m4,D577,0.086445,0.163664,0.969601,0.457906,1101
m4,D578,0.087541,0.163723,0.971297,0.584538,1101
m4,D579,0.150289,0.239452,0.98596,0.672279,1186
m4,D58,0.004507,0.029348,0.711526,0.434271,219
m4,D580,0.10612,0.187535,0.975865,0.545902,1101
m4,D581,0.10013,0.181455,0.978451,0.550017,1101
m4,D582,0.080447,0.157402,0.972591,0.457656,1101
m4,D583,0.080444,0.158491,0.973559,0.486262,1101
m4,D584,0.100774,0.183001,0.97926,0.571359,1101
m4,D585,0.25969,0.301137,0.99723,0.844089,4740
m4,D586,0.216025,0.309597,0.987532,0.239085,1430
m4,D587,0.374547,0.43562,0.990237,0.149669,1430
m4,D588,0.514174,0.474504,0.998896,0.920342,4740
m4,D589,0.595371,0.511517,0.990057,0.233929,2565
m4,D59,0.010836,0.048398,0.926569,0.757821,155
m4,D590,0.948424,0.723046,0.99257,0.484535,2563
m4,D591,0.218218,0.311864,0.98913,0.04984,1430
m4,D592,0.382697,0.440042,0.990381,0.169085,1430
m4,D593,0.586415,0.506438,0.984639,0.000173,2565
m4,D594,0.262956,0.331893,0.980726,0.166827,1430
m4,D595,0.211366,0.298305,0.98774,0.001411,1430
m4,D596,0.956717,0.72844,0.992631,0.489714,2563
m4,D597,0.314885,0.367124,0.98349,0.336877,1430
m4,D598,0.440405,0.471875,0.991301,0.283372,1430
m4,D599,0.268844,0.33605,0.98109,0.191854,1430
m4,D6,0.92819,0.759969,0.997382,0.878451,1006
m4,D60,0.813932,0.758042,0.964214,0.670692,456
m4,D600,0.370009,0.415825,0.98968,0.193774,1430
m4,D601,0.379738,0.421189,0.989893,0.214619,1430
m4,D602,0.286456,0.353971,0.986977,0.136708,1430
m4,D603,0.36531,0.405049,0.989443,0.276582,1430
m4,D604,0.44353,0.456923,0.964595,0.424744,1430
m4,D605,0.431671,0.457749,0.990415,0.353954,1430
m4,D606,0.312555,0.374904,0.988156,0.14862,1430
m4,D607,0.305391,0.370915,0.987965,0.127513,1430
m4,D608,0.335449,0.382601,0.988443,0.270306,1430
m4,D609,0.280075,0.350323,0.986768,0.115164,1430
m4,D61,0.129911,0.211452,0.974606,0.918083,155
m4,D610,0.50623,0.501326,0.991581,0.454911,1430
m4,D611,0.41976,0.450809,0.990194,0.334285,1430
m4,D612,1.105024,0.785517,0.992548,0.480168,2565
m4,D613,1.001026,0.760604,0.979738,0.066908,2563
m4,D614,1.049771,0.752511,0.992199,0.448593,2565
m4,D615,1.039696,0.746636,0.992132,0.442371,2565
m4,D616,0.829458,0.67611,0.991673,0.459121,2565
m4,D617,0.843666,0.661276,0.992123,0.463683,2565
m4,D618,0.776727,0.639587,0.991131,0.413052,2565
m4,D619,0.839157,0.655866,0.991934,0.42431,2565
m4,D62,0.011851,0.050007,0.776249,0.5918,131
m4,D620,0.893728,0.693571,0.992536,0.501086,2565
m4,D621,0.834629,0.655567,0.992045,0.456247,2565
m4,D622,0.947992,0.722562,0.992797,0.525184,2565
m4,D623,0.887452,0.684256,0.992351,0.483392,2565
m4,D624,0.89674,0.69003,0.992423,0.490333,2565
m4,D625,0.784753,0.645056,0.991217,0.420664,2565
m4,D626,0.84661,0.662037,0.979966,0.07698,2565
m4,D627,0.897087,0.693298,0.992437,0.467397,2565
m4,D628,0.318844,0.367677,0.996394,0.744926,2438
m4,D629,0.337608,0.381021,0.996685,0.783686,2438
m4,D63,0.006543,0.036248,0.87151,0.629907,175
m4,D630,0.030443,0.082997,0.9489,0.132194,1187
m4,D631,0.355721,0.387429,0.997497,0.895337,2440
m4,D632,0.295966,0.343862,0.996684,0.831137,2440
m4,D633,0.332074,0.370812,0.997228,0.870495,2440
m4,D634,0.052902,0.121389,0.96602,0.269182,1187
m4,D635,0.033079,0.091511,0.967244,0.552509,1187
m4,D636,0.028264,0.082478,0.959131,0.436655,1187
m4,D637,0.039808,0.10296,0.974295,0.646781,1187
m4,D638,0.063747,0.134538,0.975093,0.408121,1187
m4,D639,0.028499,0.078882,0.942776,0.038336,1187
m4,D64,0.104621,0.167493,0.909621,0.222298,1006
m4,D640,0.076902,0.153927,0.981348,0.556395,1187
m4,D641,0.047562,0.111832,0.958816,0.102787,1187
m4,D642,0.049422,0.115544,0.962067,0.178612,1187
m4,D643,0.028287,0.077941,0.940343,0.000636,1187
m4,D644,0.069217,0.142997,0.978239,0.486721,1187
m4,D645,0.072643,0.149263,0.979509,0.458244,1187
m4,D646,0.063061,0.1339,0.97374,0.302142,1187
m4,D647,0.088646,0.155369,0.984314,0.820596,1082
m4,D648,0.126958,0.193007,0.989635,0.877322,1082
m4,D649,0.064089,0.120617,0.935498,0.082138,2813
m4,D65,0.100575,0.184537,0.971436,0.784031,177
m4,D650,0.077449,0.143263,0.975592,0.010547,2261
m4,D651,0.070855,0.152303,0.984839,0.562684,1187
m4,D652,0.069505,0.149155,0.984173,0.600677,1187
m4,D653,0.063759,0.142532,0.98252,0.494205,1187
m4,D654,0.05679,0.130448,0.978764,0.459264,1187
m4,D655,0.358354,0.409764,0.995852,0.830406,2440
m4,D656,0.414837,0.453308,0.996699,0.876817,2440
m4,D657,0.058402,0.134566,0.980041,0.421196,1187
m4,D658,0.062278,0.138869,0.98157,0.533231,1187
m4,D659,0.392667,0.436882,0.996412,0.85802,2440
m4,D66,0.09974,0.153396,0.764675,0.009246,1006
m4,D660,0.394956,0.409164,0.996659,0.855168,2440
m4,D661,0.419203,0.425715,0.996934,0.877219,2440
m4,D662,0.289249,0.344917,0.9958,0.686705,2438
m4,D663,0.358638,0.383243,0.996137,0.818803,2440
m4,D664,0.371039,0.412466,0.997277,0.915307,2440
m4,D665,0.386564,0.421067,0.997457,0.909336,2440
m4,D666,0.394345,0.423244,0.996779,0.852623,2440
m4,D667,0.360551,0.397929,0.996301,0.81864,2440
m4,D668,0.349189,0.392685,0.997022,0.88663,2440
m4,D669,0.410979,0.438659,0.997678,0.923387,2440
m4,D67,0.033339,0.091652,0.955052,0.890121,154
m4,D670,0.396532,0.431261,0.997535,0.92725,2440
m4,D671,0.332075,0.382352,0.996759,0.896025,2440
m4,D672,0.234655,0.263888,0.992373,0.492748,3700
m4,D673,0.465525,0.453081,0.997506,0.683294,4197
m4,D674,0.384973,0.4004,0.988823,0.002132,4197
m4,D675,0.363593,0.374775,0.987757,0.130246,4197
m4,D676,0.483192,0.4585,0.990071,0.180163,4197
m4,D677,0.441429,0.427013,0.998209,0.883857,4197
m4,D678,0.222203,0.286783,0.989704,0.031359,4197
m4,D679,0.280569,0.317656,0.995672,0.715461,4197
m4,D68,0.021549,0.072245,0.912303,0.745974,134
m4,D680,0.61301,0.565746,0.990464,0.440193,4197
m4,D681,0.500432,0.500825,0.99796,0.557196,4197
m4,D682,0.507647,0.494784,0.997428,0.534917,4197
m4,D683,0.517538,0.489042,0.990623,0.536435,4197
m4,D684,0.608253,0.553291,0.998504,0.683672,4197
m4,D685,0.599891,0.555373,0.997886,0.610731,4197
m4,D686,0.718923,0.627097,0.990233,0.26608,4197
m4,D687,0.539572,0.508111,0.998749,0.780663,4197
m4,D688,0.684239,0.604252,0.9903,0.426583,4197
m4,D689,0.604808,0.564537,0.998861,0.582626,4197
m4,D69,0.130832,0.176619,0.0346,0.072984,178
m4,D690,0.497778,0.495077,0.992218,0.460209,4197
m4,D691,0.604488,0.572329,0.992468,0.228536,4197
m4,D692,0.570701,0.541933,0.998772,0.567105,4197
m4,D693,0.547703,0.514156,0.998793,0.760794,4197
m4,D694,0.539973,0.528226,0.998558,0.513042,4197
m4,D695,0.584984,0.488507,0.984589,0.246788,4197
m4,D696,0.446429,0.44513,0.998398,0.733839,4197
m4,D697,0.439423,0.461839,0.993802,0.124586,4197
m4,D698,0.675163,0.596991,0.99014,0.558391,4197
m4,D699,0.506738,0.506162,0.998436,0.491369,4197
m4,D7,0.818792,0.632388,0.853443,0.70301,1006
m4,D70,0.319677,0.295238,0.89267,0.085972,1006
m4,D700,0.595008,0.56236,0.998364,0.634363,4197
m4,D701,0.570087,0.535478,0.990267,0.302228,4197
m4,D702,0.51569,0.492462,0.998689,0.754644,4197
m4,D703,0.706945,0.6168,0.998774,0.72672,4197
m4,D704,0.492584,0.492928,0.997913,0.58427,4197
m4,D705,0.617713,0.548262,0.988897,0.002048,4197
m4,D706,0.49915,0.49828,0.998406,0.517231,4197
m4,D707,0.489875,0.485741,0.998512,0.549952,4197
m4,D708,0.562738,0.535743,0.992106,0.01533,4197
m4,D709,0.562605,0.54044,0.998243,0.621583,4197
m4,D71,0.007292,0.038568,0.896612,0.829301,160
m4,D710,0.531871,0.520152,0.998531,0.537393,4197
m4,D711,0.595485,0.556241,0.998848,0.604973,4197
m4,D712,0.429907,0.451679,0.998065,0.460888,4197
m4,D713,0.204648,0.270709,0.992205,0.157709,4197
m4,D714,0.583429,0.516398,0.998227,0.820496,4197
m4,D715,0.622613,0.529978,0.985488,0.000181,4197
m4,D716,0.484589,0.463827,0.98837,0.001485,4197
m4,D717,0.489447,0.456951,0.997809,0.807856,4197
m4,D718,0.460488,0.447098,0.998251,0.715588,4197
m4,D719,0.3774,0.39705,0.997409,0.699599,4197
m4,D72,0.008913,0.04246,0.918583,0.8312,219
m4,D720,0.346293,0.363529,0.99748,0.850442,4197
m4,D721,0.368952,0.386925,0.9977,0.666452,4197
m4,D722,0.394352,0.405801,0.99696,0.642596,4197
m4,D723,0.189493,0.257602,0.994773,0.399017,4197
m4,D724,0.166386,0.24416,0.993767,0.187604,4197
m4,D725,0.311907,0.355414,0.992232,0.001231,4197
m4,D726,0.426884,0.417922,0.998089,0.874856,4197
m4,D727,0.22881,0.290872,0.989241,0.027909,4197
m4,D728,0.179539,0.240853,0.994129,0.679403,4197
m4,D729,0.392411,0.406284,0.997587,0.71766,4197
m4,D73,0.003301,0.024465,0.661068,0.258126,160
m4,D730,0.295603,0.327625,0.996028,0.738195,4197
m4,D731,0.38688,0.39833,0.990256,0.295953,4197
m4,D732,0.507419,0.467715,0.997938,0.815516,4197
m4,D733,0.467766,0.459759,0.989173,0.108762,4197
m4,D734,0.41349,0.42197,0.991043,0.239716,4197
m4,D735,0.170112,0.24722,0.994223,0.23637,4197
m4,D736,0.212133,0.276017,0.994725,0.49201,4197
m4,D737,0.498746,0.465404,0.997931,0.762137,4197
m4,D738,0.323752,0.362036,0.997376,0.582235,4197
m4,D739,0.198845,0.264266,0.995271,0.44513,4197
m4,D74,0.003815,0.027352,0.740542,0.54124,97
m4,D740,0.334665,0.367526,0.988722,0.053711,4197
m4,D741,0.315454,0.355152,0.987868,0.016245,4197
m4,D742,0.331179,0.365365,0.988579,0.034495,4197
m4,D743,0.295437,0.319136,0.983372,0.273708,4197
m4,D744,0.308919,0.332634,0.984922,0.454899,4197
m4,D745,0.298271,0.322287,0.984056,0.004494,4197
m4,D746,0.206798,0.261449,0.982916,0.007139,4197
m4,D747,0.293261,0.335737,0.988628,0.179713,4197
m4,D748,0.303333,0.322823,0.983283,0.080813,4197
m4,D749,0.260592,0.31169,0.985563,0.222029,4197
m4,D75,0.004978,0.03042,0.677767,0.379249,160
m4,D750,0.213772,0.26563,0.983261,0.032844,4197
m4,D751,0.208262,0.261405,0.98181,0.443743,4197
m4,D752,0.25498,0.307566,0.986494,0.067083,4197
m4,D753,0.181156,0.240704,0.982686,6e-06,4197
m4,D754,0.181725,0.241968,0.982817,0.006821,4197
m4,D755,0.193551,0.250733,0.984234,0.417386,4197
m4,D756,0.179592,0.242291,0.984228,0.036715,4197
m4,D757,0.191151,0.251118,0.983791,0.339309,4197
m4,D758,0.313701,0.355138,0.987813,0.003104,4197
m4,D759,0.285066,0.329415,0.988196,0.140949,4197
m4,D76,0.0072,0.037918,0.930252,0.93276,97
m4,D760,0.203928,0.264416,0.986579,0.19712,4197
m4,D761,0.223989,0.274895,0.984542,0.02946,4197
m4,D762,0.307266,0.328508,0.984605,0.028643,4197
m4,D763,0.198417,0.252762,0.984552,0.03366,4197
m4,D764,0.269474,0.316731,0.987244,0.060924,4197
m4,D765,0.219866,0.249708,0.976745,0.162877,4197
m4,D766,0.220864,0.271508,0.984114,0.219953,4197
m4,D767,0.186972,0.2466,0.985188,0.006659,4197
m4,D768,0.196033,0.255372,0.986118,0.073193,4197
m4,D769,0.162415,0.226557,0.987234,0.317731,4197
m4,D77,0.012321,0.050082,0.941915,0.855614,224
m4,D770,0.249263,0.305801,0.99491,0.83002,4197
m4,D771,0.270537,0.31216,0.989055,0.247037,4197
m4,D772,0.265584,0.313414,0.993172,0.642928,4197
m4,D773,0.135568,0.200991,0.991782,0.695267,4197
m4,D774,0.322037,0.362431,0.990339,0.543618,4197
m4,D775,0.130825,0.197541,0.986514,0.511665,4197
m4,D776,0.181749,0.2499,0.99187,0.809825,4197
m4,D777,0.14499,0.212676,0.987106,0.080599,4197
m4,D778,0.250534,0.282569,0.984188,0.569739,4197
m4,D779,0.242927,0.302561,0.991201,0.659416,4197
m4,D78,0.026445,0.081626,0.921391,0.602531,224
m4,D780,0.107506,0.174779,0.985037,0.477896,4197
m4,D781,0.17943,0.24722,0.992183,0.644372,4197
m4,D782,0.09203,0.158102,0.980127,0.184509,4197
m4,D783,0.471693,0.512179,0.993126,0.384017,4197
m4,D784,0.368231,0.406674,0.995074,0.49306,3698
m4,D785,0.464884,0.508556,0.996624,0.62856,4197
m4,D786,0.339291,0.354547,0.984203,0.259124,4197
m4,D787,0.312955,0.342955,0.986059,0.304437,3698
m4,D788,0.448108,0.456972,0.994532,0.759306,4197
m4,D789,0.450155,0.482006,0.99293,0.308721,4197
m4,D79,0.003892,0.026675,0.709615,0.352194,160
m4,D790,0.443194,0.452532,0.989598,0.062893,4197
m4,D791,0.396304,0.42839,0.995142,0.796772,4197
m4,D792,0.425456,0.455685,0.996769,0.808325,4197
m4,D793,0.523305,0.539604,0.992491,0.389633,4197
m4,D794,0.373293,0.416814,0.996696,0.78706,4197
m4,D795,0.444194,0.478734,0.99314,0.134313,4197
m4,D796,0.653182,0.544071,0.988262,0.176779,4197
m4,D797,0.298964,0.360885,0.993368,0.141748,4197
m4,D798,0.416502,0.448508,0.992377,0.031835,4197
m4,D799,0.26258,0.328769,0.993593,0.469298,4197
m4,D8,0.06281,0.126835,0.988744,0.914007,999
m4,D80,0.005025,0.03125,0.876162,0.863631,97
m4,D800,0.23271,0.30179,0.99333,0.350762,4197
m4,D801,0.438004,0.411591,0.980744,0.074196,4197
m4,D802,0.501842,0.442445,0.99518,0.786181,3445
m4,D803,0.368821,0.356713,0.983189,0.51849,3445
m4,D804,0.321944,0.321989,0.988488,0.681771,3445
m4,D805,0.352583,0.346546,0.974767,0.207703,3445
m4,D806,0.58048,0.498065,0.994769,0.860345,4075
m4,D807,0.287091,0.301462,0.992446,0.779461,3445
m4,D808,0.59318,0.526871,0.996472,0.872142,4075
m4,D809,0.364385,0.360561,0.975321,0.031784,3445
m4,D81,0.008063,0.04108,0.920702,0.847495,160
m4,D810,0.315532,0.330057,0.991495,0.610669,3445
m4,D811,0.333936,0.336476,0.993192,0.79996,3445
m4,D812,0.517727,0.457937,0.978205,0.109905,4075
m4,D813,0.509344,0.481215,0.995673,0.762116,4075
m4,D814,0.588815,0.524451,0.996444,0.871496,4075
m4,D815,0.501389,0.458499,0.996124,0.875102,4075
m4,D816,0.620617,0.54403,0.996609,0.825669,4075
m4,D817,0.693858,0.586187,0.996979,0.847279,4075
m4,D818,0.523041,0.482706,0.983368,0.737078,4075
m4,D819,0.689236,0.583804,0.996959,0.846899,4075
m4,D82,0.008183,0.041157,0.881053,0.738363,219
m4,D820,0.581499,0.506915,0.996722,0.894648,4075
m4,D821,0.444233,0.41992,0.995919,0.870823,4075
m4,D822,0.515508,0.466699,0.985558,0.077652,4075
m4,D823,0.345106,0.354374,0.979886,0.451906,3698
m4,D824,0.250463,0.285511,0.979452,0.089588,3698
m4,D825,0.349114,0.3577,0.991602,0.648723,3698
m4,D826,0.432257,0.442906,0.995998,0.648232,3698
m4,D827,0.312218,0.358212,0.98698,0.401174,3698
m4,D828,0.35966,0.391514,0.988089,0.193629,3698
m4,D829,0.371862,0.398161,0.995253,0.678909,3698
m4,D83,0.008478,0.041878,0.679276,0.000113,151
m4,D830,0.247921,0.304673,0.991899,0.313584,3698
m4,D831,0.330047,0.359837,0.995219,0.720882,3698
m4,D832,0.294166,0.32916,0.995154,0.691467,3698
m4,D833,0.333291,0.361229,0.985509,0.64928,3698
m4,D834,0.300461,0.33318,0.995269,0.708743,3698
m4,D835,0.208427,0.26793,0.991132,0.310874,3698
m4,D836,0.204053,0.252078,0.99042,0.564305,3698
m4,D837,0.445389,0.408344,0.994461,0.750354,3445
m4,D838,0.56904,0.515552,0.983437,0.281269,4075
m4,D839,0.378037,0.358426,0.990651,0.753141,3445
m4,D84,0.004802,0.030564,0.735144,0.00662,224
m4,D840,0.410768,0.392163,0.994118,0.81173,3445
m4,D841,0.41471,0.394477,0.994182,0.813096,3445
m4,D842,0.56779,0.516649,0.996168,0.809039,4075
m4,D843,0.614039,0.610806,0.993773,0.114117,3951
m4,D844,0.51473,0.529033,0.993846,0.053191,3951
m4,D845,0.552132,0.519743,0.991536,0.077809,3951
m4,D846,0.176678,0.233544,0.979763,0.046723,3194
m4,D847,0.128426,0.194064,0.97848,0.150257,3194
m4,D848,0.151967,0.21469,0.982303,0.253546,3194
m4,D849,0.229734,0.280808,0.980171,0.36994,3194
m4,D85,0.119537,0.183943,0.813433,0.000196,460
m4,D850,0.146049,0.209643,0.981469,0.227964,3194
m4,D851,0.280334,0.330275,0.988092,0.002027,3194
m4,D852,0.179558,0.235796,0.98013,0.061874,3194
m4,D853,0.193308,0.252554,0.978606,0.375484,3194
m4,D854,0.285518,0.333349,0.988352,0.027158,3194
m4,D855,0.283626,0.332142,0.988273,0.019344,3194
m4,D856,0.208608,0.2752,0.985733,0.090762,3194
m4,D857,0.237221,0.287482,0.96621,0.133231,3194
m4,D858,0.236024,0.299968,0.986648,0.111813,3194
m4,D859,0.170084,0.228441,0.978795,0.008604,3194
m4,D86,1.213961,0.866836,0.905824,0.333558,589
m4,D860,0.214044,0.283644,0.987059,0.069149,3194
m4,D861,0.23111,0.291641,0.987217,0.176835,3194
m4,D862,0.231235,0.295954,0.988116,0.12839,3194
m4,D863,0.235223,0.301432,0.987981,0.49939,3194
m4,D864,0.224958,0.295224,0.988526,0.007694,3194
m4,D865,0.239078,0.304257,0.989227,0.048257,3194
m4,D866,0.581492,0.584918,0.992513,0.382352,4197
m4,D867,0.671699,0.669136,0.994619,0.187977,4197
m4,D868,0.654654,0.60607,0.992322,0.199955,4197
m4,D869,0.664588,0.612521,0.992032,0.087493,4197
m4,D87,0.062543,0.128463,0.909138,0.000386,555
m4,D870,0.65889,0.657289,0.992869,0.20565,4197
m4,D871,0.580256,0.586781,0.995094,0.249103,4197
m4,D872,0.589873,0.597969,0.993436,0.337969,4197
m4,D873,0.818474,0.649214,0.992076,0.589647,4197
m4,D874,0.674812,0.665224,0.993457,0.000287,4197
m4,D875,0.600441,0.609765,0.994919,0.256798,4197
m4,D876,0.566846,0.578342,0.994733,0.122002,4197
m4,D877,0.579623,0.57015,0.993598,0.002637,4197
m4,D878,0.54232,0.566781,0.995216,0.088662,4197
m4,D879,0.552088,0.570297,0.99548,0.211103,4197
m4,D88,0.06304,0.128905,0.910665,3.1e-05,555
m4,D880,0.613994,0.610787,0.99377,0.11341,3951
m4,D881,0.597608,0.549127,0.990976,0.117761,3951
m4,D882,0.600966,0.602626,0.994745,0.200991,3951
m4,D883,0.610734,0.559822,0.98953,0.010307,3951
m4,D884,0.521613,0.52985,0.99416,0.163231,3951
m4,D885,0.597644,0.549113,0.99098,0.118673,3951
m4,D886,0.621755,0.614105,0.992632,0.256653,3951
m4,D887,0.544487,0.554142,0.994034,0.175451,3951
m4,D888,0.60072,0.602527,0.994742,0.200069,3951
m4,D889,0.587885,0.5972,0.994414,0.096989,3951
m4,D89,0.047669,0.108451,0.885013,0.023752,555
m4,D890,0.536968,0.54849,0.992437,0.00068,3951
m4,D891,0.544689,0.554247,0.994038,0.176451,3951
m4,D892,0.49851,0.516679,0.994623,0.124831,3951
m4,D893,0.200848,0.275799,0.990212,0.157374,4197
m4,D894,0.275473,0.341837,0.993601,0.276965,4197
m4,D895,0.224397,0.291926,0.992432,0.206185,4197
m4,D896,0.180456,0.236945,0.983614,0.024114,4197
m4,D897,0.232723,0.311528,0.991852,0.355051,4197
m4,D898,0.182841,0.256723,0.988846,0.000263,4197
m4,D899,0.228121,0.295726,0.992641,0.225054,4197
m4,D9,0.04484,0.103845,0.98326,0.863517,999
m4,D90,0.044239,0.103383,0.875845,0.026948,555
m4,D900,0.170973,0.23103,0.9853,0.275634,4197
m4,D901,0.188914,0.252797,0.986889,0.348083,4197
m4,D902,0.205717,0.263099,0.986894,0.242117,4197
m4,D903,0.259082,0.304724,0.987271,8e-05,4197
m4,D904,0.181807,0.238566,0.983846,0.035068,4197
m4,D905,0.1753,0.235346,0.985844,0.302192,4197
m4,D906,0.247702,0.307605,0.991159,0.58689,4197
m4,D907,0.252627,0.299841,0.989028,0.393558,4197
m4,D908,0.150698,0.211081,0.982941,0.203711,4197
m4,D909,0.20526,0.273322,0.99162,0.154834,4197
m4,D91,0.056294,0.120388,0.900469,0.012636,555
m4,D910,0.291481,0.319832,0.98873,0.297041,4197
m4,D911,0.33028,0.361886,0.99237,0.606551,4197
m4,D912,0.210186,0.289242,0.991482,0.268405,4197
m4,D913,0.344393,0.360417,0.99564,0.836517,4197
m4,D914,0.334056,0.353215,0.995449,0.832672,4197
m4,D915,0.259416,0.287001,0.980649,0.016594,3823
m4,D916,0.323749,0.339818,0.99276,0.510076,3823
m4,D917,0.19998,0.241643,0.973616,0.021441,3823
m4,D918,0.266465,0.299306,0.990366,0.363859,3823
m4,D919,0.262348,0.293544,0.98117,0.010308,3823
m4,D92,0.041407,0.099046,0.866825,0.027804,555
m4,D920,0.347994,0.344378,0.983828,0.095723,3823
m4,D921,0.389432,0.378815,0.981572,0.196083,3823
m4,D922,0.31977,0.335197,0.993528,0.633608,3823
m4,D923,0.332519,0.345938,0.993033,0.522515,3823
m4,D924,0.397692,0.384056,0.994845,0.834868,3823
m4,D925,0.288502,0.3111,0.991835,0.506896,3823
m4,D926,0.310248,0.322025,0.992453,0.787358,3823
m4,D927,0.232289,0.268392,0.979932,0.248983,3823
m4,D928,0.243314,0.278264,0.98018,0.057107,3823
m4,D929,0.309844,0.327974,0.993213,0.625371,3823
m4,D93,0.064918,0.130962,0.912591,7.4e-05,555
m4,D930,0.477428,0.448241,0.996654,0.819886,4197
m4,D931,0.294481,0.333831,0.993677,0.488325,4197
m4,D932,0.298189,0.318667,0.982575,0.052091,3823
m4,D933,0.385607,0.396107,0.995553,0.61226,4197
m4,D934,0.38435,0.395821,0.995572,0.692676,4197
m4,D935,0.464479,0.439771,0.996527,0.820201,4197
m4,D936,0.256585,0.29668,0.993333,0.758472,4197
m4,D937,0.318721,0.325643,0.985727,0.10209,4197
m4,D938,0.376443,0.376276,0.987134,0.179718,4197
m4,D939,0.242105,0.290129,0.991903,0.394049,4197
m4,D94,0.035355,0.089416,0.840119,0.010671,555
m4,D940,0.269986,0.313831,0.992177,0.273793,4197
m4,D941,0.362558,0.376546,0.99564,0.653099,4197
m4,D942,0.377076,0.387183,0.988958,0.239499,4197
m4,D943,0.183808,0.242751,0.985119,0.182618,4197
m4,D944,0.167759,0.231838,0.984947,0.281611,4197
m4,D945,0.207679,0.275824,0.991794,0.343128,4197
m4,D946,0.154433,0.214962,0.983562,0.23186,4197
m4,D947,0.166443,0.223684,0.982251,0.006793,4197
m4,D948,0.228398,0.278874,0.987759,0.338616,4197
m4,D949,0.234281,0.283871,0.986572,0.126362,4197
m4,D95,0.037019,0.092031,0.848052,0.014274,555
m4,D950,0.302154,0.339589,0.991626,0.573549,4197
m4,D951,0.306708,0.338987,0.989408,0.059854,4197
m4,D952,0.192761,0.245648,0.979417,0.140407,3698
m4,D953,0.366943,0.37603,0.988891,0.050204,3698
m4,D954,0.273843,0.308515,0.98587,0.050112,3698
m4,D955,0.305267,0.337624,0.987239,0.000343,4197
m4,D956,0.189732,0.232752,0.978421,0.016018,3698
